SITE,STAGE,TRANSECT_POINT,NORTHING,EASTING,ENVIRON,GPP,ER,NEP,DIST_FPL,LOCATION,CAT_Z,CLASS_Z,ACTUAL_Z,FP_Z,MIXING_Z,DATE,D13C_CH4,MEAN_D13_CH4,SE_D13C_CH4,MEAN_FRAC_1,TOT_FRAC,MOX_FRAC,MPROD_FRAC,MEAN_FRAC_2,D13C_CO2,WATER_T,DT_DZ,WATER_TK,COND,PH,WIND_ONSITE,ORP,REDOX_ORP,CHL,O2_PERCENT,O2,DO2_DZ,DIC,PCO2_old,PCO2,DPCO2_DZ,PCH4,DPCH4_DZ,PN2O,KH_PCO2,KH_PCH4,KH_PN2O,D13C_DIC,D18O_O2,O2_Ar,MOX,MPROD,MCARB,interpT,Sc_CH4,CH4_molL,gradConcCH4,Sc_CO2,CO2_molL,gradConcCO2,ScCH4,ScCO2,avg_wind_speed_ms,sd_wind_speed_ms,avg_mcCH4_k,sd_mcCH4_k,diffCH4,sdCH4,avg_mcCO2_k,sd_mcCO2_k,avg_k600,sd_k600,diffCO2,sdCO2
AnRe.3,High,3,12.64567,101.14134,Floodplain,1.299849,-20.100233,-18.800384,1100,Central,1,Surface,0.1,1.75,0.35,2015-10-04 00:00:00,-46.522,NA,NA,NA,0.164,0.164,0,NA,-61.332,28.94,-0.150704225,302.09,0.006,6.34,1.5,-107,Sulfate reduction,10.6,5.4,0.41,-0.08878577,NA,64947.97,6494.797,1882.626741,40694.73,-3005.893993,NA,0.030602051,0.001325,0.021726615,NA,NA,NA,-1.7,-1.7,-1.27,251,524.3431692,5.39E-05,0.000864847,383.2029428,0.000198754,0.00820845,524.3431692,383.2029428,3.588205128,1.970725049,3.152646,0.6418119,489.9641413,99.74631356,3.8676,0.7893386,2.892026,0.5929508,5704.959754,1164.325407
AnRe.3,High,3,12.64567,101.14134,Floodplain,1.299849,-20.100233,-18.800384,1100,Central,1,Surface,0.1,1.75,0.35,2015-10-04 00:00:00,-46.391,NA,NA,NA,0.164,0.164,0,NA,-59.901,28.94,-0.150704225,302.09,0.006,6.34,1.5,-107,Sulfate reduction,10.6,5.4,0.41,-0.08878577,NA,65134.03,6513.403,1882.626741,39609.71,-3005.893993,NA,0.030602051,0.001325,0.021726615,NA,NA,NA,-2.27,-2.27,-1.7,251,524.3431692,5.25E-05,0.000841787,383.2029428,0.000199323,0.008233508,524.3431692,383.2029428,3.588205128,1.970725049,3.152646,0.6418119,476.8999335,97.08671777,3.8676,0.7893386,2.892026,0.5929508,5722.375671,1167.879822
AnRe.3,High,3,12.64567,101.14134,Floodplain,1.299849,-20.100233,-18.800384,1100,Central,2,NA,0.25,1.75,0.35,2015-10-04 00:00:00,-47.251,-47.40266667,0.081245171,0.043,NA,NA,NA,0.044667352,-56.418,28.85,-0.150704225,302,0.006,6.17,1.5,-151.3,Sulfate reduction,9.4,4.6,0.35,-0.08878577,NA,79014.56,7901.456,1882.626741,24898.87,-3005.893993,NA,0.030672044,0.001327,0.021779478,NA,NA,NA,NA,NA,NA,251,525.1591234,3.30E-05,0.000529936,385.1897253,0.000242354,0.01012604,524.3431692,383.2029428,3.588205128,1.970725049,3.152646,0.6418119,300.2262214,61.11969489,3.8676,0.7893386,2.892026,0.5929508,7037.705511,1436.325529
AnRe.3,High,3,12.64567,101.14134,Floodplain,1.299849,-20.100233,-18.800384,1100,Central,2,NA,0.25,1.75,0.35,2015-10-04 00:00:00,-47.428,NA,NA,NA,NA,NA,NA,NA,-58.735,28.85,-0.150704225,302,0.006,6.17,1.5,-151.3,Sulfate reduction,9.4,4.6,0.35,-0.08878577,NA,81615.84,8161.584,1882.626741,26061.58,-3005.893993,NA,0.030672044,0.001327,0.021779478,NA,NA,NA,NA,NA,NA,251,525.1591234,3.46E-05,0.000554685,385.1897253,0.000250332,0.010477181,524.3431692,383.2029428,3.588205128,1.970725049,3.152646,0.6418119,314.2469889,63.97402596,3.8676,0.7893386,2.892026,0.5929508,7281.752035,1486.132991
AnRe.3,High,3,12.64567,101.14134,Floodplain,1.299849,-20.100233,-18.800384,1100,Central,2,NA,0.25,1.75,0.35,2015-10-04 00:00:00,-47.529,NA,NA,NA,NA,NA,NA,NA,-63.386,28.85,-0.150704225,302,0.006,6.17,1.5,-151.3,Sulfate reduction,9.4,4.6,0.35,-0.08878577,NA,83432.46,8343.246,1882.626741,26661.95,-3005.893993,NA,0.030672044,0.001327,0.021779478,NA,NA,NA,NA,NA,NA,251,525.1591234,3.54E-05,0.000567463,385.1897253,0.000255904,0.010722402,524.3431692,383.2029428,3.588205128,1.970725049,3.152646,0.6418119,321.4866688,65.44787132,3.8676,0.7893386,2.892026,0.5929508,7452.183436,1520.916341
AnRe.3,High,3,12.64567,101.14134,Floodplain,1.299849,-20.100233,-18.800384,1100,Central,3,NA,0.75,1.75,0.35,2015-10-04 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.79,-0.150704225,301.94,0.006,6.07,1.5,-179.3,Sulfate reduction,8.7,4.1,0.31,-0.08878577,NA,96976.33,9697.633,1882.626741,35439.63,-3005.893993,NA,0.030718852,0.001328,0.021814832,NA,NA,NA,NA,NA,NA,251,525.7062844,4.71E-05,0.000754865,386.5131239,0.0002979,0.012569811,524.3431692,383.2029428,3.588205128,1.970725049,3.152646,0.6418119,427.6560818,87.06171337,3.8676,0.7893386,2.892026,0.5929508,8736.152094,1782.961543
AnRe.3,High,3,12.64567,101.14134,Floodplain,1.299849,-20.100233,-18.800384,1100,Central,3,NA,0.75,1.75,0.35,2015-10-04 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.79,-0.150704225,301.94,0.006,6.07,1.5,-179.3,Sulfate reduction,8.7,4.1,0.31,-0.08878577,NA,88290.88,8829.088,1882.626741,33173.07,-3005.893993,NA,0.030718852,0.001328,0.021814832,NA,NA,NA,NA,NA,NA,251,525.7062844,4.41E-05,0.000706585,386.5131239,0.000271219,0.011395593,524.3431692,383.2029428,3.588205128,1.970725049,3.152646,0.6418119,400.303725,81.49335331,3.8676,0.7893386,2.892026,0.5929508,7920.058232,1616.404922
AnRe.3,High,3,12.64567,101.14134,Floodplain,1.299849,-20.100233,-18.800384,1100,Central,3,NA,0.75,1.75,0.35,2015-10-04 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.79,-0.150704225,301.94,0.006,6.07,1.5,-179.3,Sulfate reduction,8.7,4.1,0.31,-0.08878577,NA,94109.54,9410.954,1882.626741,35262.4,-3005.893993,NA,0.030718852,0.001328,0.021814832,NA,NA,NA,NA,NA,NA,251,525.7062844,4.68E-05,0.00075109,386.5131239,0.000289094,0.012182239,524.3431692,383.2029428,3.588205128,1.970725049,3.152646,0.6418119,425.5173084,86.62630444,3.8676,0.7893386,2.892026,0.5929508,8466.785542,1727.986515
AnRe.3,High,3,12.64567,101.14134,Floodplain,1.299849,-20.100233,-18.800384,1100,Central,4,NA,1,1.75,0.35,2015-10-04 00:00:00,-48.284,-48.25366667,0.04181839,0.073,NA,NA,NA,0.076823691,-52.684,28.79,-0.150704225,301.94,0.006,6.03,1.5,-184.2,Sulfate reduction,7.8,3.9,0.3,-0.08878577,NA,88808.27,8880.827,1882.626741,27890.39,-3005.893993,NA,0.030718852,0.001328,0.021814832,NA,NA,NA,NA,NA,NA,251,525.7062844,3.70E-05,0.000594058,386.5131239,0.000272809,0.011465541,524.3431692,383.2029428,3.588205128,1.970725049,3.152646,0.6418119,336.5534833,68.51515538,3.8676,0.7893386,2.892026,0.5929508,7968.672732,1626.326657
AnRe.3,High,3,12.64567,101.14134,Floodplain,1.299849,-20.100233,-18.800384,1100,Central,4,NA,1,1.75,0.35,2015-10-04 00:00:00,-48.306,NA,NA,NA,NA,NA,NA,NA,-51.426,28.79,-0.150704225,301.94,0.006,6.03,1.5,-184.2,Sulfate reduction,7.8,3.9,0.3,-0.08878577,NA,82671.98,8267.198,1882.626741,29478.51,-3005.893993,NA,0.030718852,0.001328,0.021814832,NA,NA,NA,NA,NA,NA,251,525.7062844,3.91E-05,0.000627887,386.5131239,0.000253959,0.010635954,524.3431692,383.2029428,3.588205128,1.970725049,3.152646,0.6418119,355.7185726,72.41676133,3.8676,0.7893386,2.892026,0.5929508,7392.100579,1508.654029
AnRe.3,High,3,12.64567,101.14134,Floodplain,1.299849,-20.100233,-18.800384,1100,Central,4,NA,1,1.75,0.35,2015-10-04 00:00:00,-48.171,NA,NA,NA,NA,NA,NA,NA,-49.508,28.79,-0.150704225,301.94,0.006,6.03,1.5,-184.2,Sulfate reduction,7.8,3.9,0.3,-0.08878577,NA,90370.22,9037.022,1882.626741,30366.73,-3005.893993,NA,0.030718852,0.001328,0.021814832,NA,NA,NA,NA,NA,NA,251,525.7062844,4.03E-05,0.000646807,386.5131239,0.000277607,0.011676707,524.3431692,383.2029428,3.588205128,1.970725049,3.152646,0.6418119,366.4374198,74.59889141,3.8676,0.7893386,2.892026,0.5929508,8115.435169,1656.279407
AnRe.3,High,3,12.64567,101.14134,Floodplain,1.299849,-20.100233,-18.800384,1100,Central,5,Bottom,1.5,1.75,0.35,2015-10-04 00:00:00,-49.261,-49.716,0.228370313,NA,NA,NA,NA,NA,-43.057,28.79,-0.150704225,301.94,0.006,5.96,1.5,-194.9,Sulfate reduction,7.7,3.5,0.27,-0.08878577,NA,97158.54,9715.854,1882.626741,39546.36,-3005.893993,NA,0.030718852,0.001328,0.021814832,NA,NA,NA,-14.01,-14.01,-10.49,251,525.7062844,5.25E-05,0.000842343,386.5131239,0.00029846,0.012594445,524.3431692,383.2029428,3.588205128,1.970725049,3.152646,0.6418119,477.2152128,97.15090196,3.8676,0.7893386,2.892026,0.5929508,8753.272734,1786.455695
AnRe.3,High,3,12.64567,101.14134,Floodplain,1.299849,-20.100233,-18.800384,1100,Central,5,Bottom,1.5,1.75,0.35,2015-10-04 00:00:00,-49.978,NA,NA,NA,NA,NA,NA,NA,-43.536,28.79,-0.150704225,301.94,0.006,5.96,1.5,-194.9,Sulfate reduction,7.7,3.5,0.27,-0.08878577,NA,98374.67,9837.467,1882.626741,19716.26,-3005.893993,NA,0.030718852,0.001328,0.021814832,NA,NA,NA,-13.79,-13.79,-10.32,251,525.7062844,2.62E-05,0.00041994,386.5131239,0.000302196,0.012758858,524.3431692,383.2029428,3.588205128,1.970725049,3.152646,0.6418119,237.9098471,48.43340198,3.8676,0.7893386,2.892026,0.5929508,8867.541566,1809.776824
AnRe.3,High,3,12.64567,101.14134,Floodplain,1.299849,-20.100233,-18.800384,1100,Central,5,Bottom,1.5,1.75,0.35,2015-10-04 00:00:00,-49.909,NA,NA,NA,NA,NA,NA,NA,-42.629,28.79,-0.150704225,301.94,0.006,5.96,1.5,-194.9,Sulfate reduction,7.7,3.5,0.27,-0.08878577,NA,100322.63,10032.263,1882.626741,33460.51,-3005.893993,NA,0.030718852,0.001328,0.021814832,NA,NA,NA,-16.05,-16.05,-12.01,251,525.7062844,4.44E-05,0.000712708,386.5131239,0.00030818,0.01302221,524.3431692,383.2029428,3.588205128,1.970725049,3.152646,0.6418119,403.7724889,82.19952011,3.8676,0.7893386,2.892026,0.5929508,9050.573902,1847.131899
AnRe.3,High,3,12.64567,101.14134,Floodplain,1.299849,-20.100233,-18.800384,1100,Central,6,Sediment,1.75,1.75,0.35,2015-10-04 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,15.44,11.56,251,NA,NA,NA,NA,NA,NA,524.3431692,383.2029428,3.588205128,1.970725049,3.152646,0.6418119,NA,NA,3.8676,0.7893386,2.892026,0.5929508,NA,NA
AnRe.3,High,3,12.64567,101.14134,Floodplain,1.299849,-20.100233,-18.800384,1100,Central,6,Sediment,1.75,1.75,0.35,2015-10-04 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36,15.15,11.34,251,NA,NA,NA,NA,NA,NA,524.3431692,383.2029428,3.588205128,1.970725049,3.152646,0.6418119,NA,NA,3.8676,0.7893386,2.892026,0.5929508,NA,NA
AnRe.3,High,3,12.64567,101.14134,Floodplain,1.299849,-20.100233,-18.800384,1100,Central,6,Sediment,1.75,1.75,0.35,2015-10-04 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,16.83,12.6,251,NA,NA,NA,NA,NA,NA,524.3431692,383.2029428,3.588205128,1.970725049,3.152646,0.6418119,NA,NA,3.8676,0.7893386,2.892026,0.5929508,NA,NA
AnRe.4,High,4,12.64003,104.13542,Floodplain,1.299849,-20.100233,-18.800384,2010,Central,1,Surface,0.1,3.5,0.35,2015-10-04 00:00:00,-40.679,-11.02033333,14.93467855,0.486,1.976,1.976,0,0.491499825,-42.393,28.38,-0.185364095,301.53,0.006,6.17,0.6,113.9,Sulfate reduction,9.9,9.7,0.75,-0.153064167,NA,52086.6,5208.66,937.5368049,227.35,6386.937263,NA,0.031041861,0.001337,0.022058837,NA,NA,NA,1.8,1.8,1.34,166,529.5172098,3.04E-07,4.84E-06,395.5367603,0.000161686,0.006569362,529.5172098,395.5367603,3.588205128,1.970725049,3.114048,0.633716,2.706785182,0.550837071,3.78499,0.7710831,2.884975,0.5928966,4468.253571,910.2784458
AnRe.4,High,4,12.64003,104.13542,Floodplain,1.299849,-20.100233,-18.800384,2010,Central,1,Surface,0.1,3.5,0.35,2015-10-04 00:00:00,0.742,NA,NA,NA,1.976,1.976,0,NA,-40.684,28.38,-0.185364095,301.53,0.006,6.17,0.6,113.9,Sulfate reduction,9.9,9.7,0.75,-0.153064167,NA,55974.46,5597.446,937.5368049,151.14,6386.937263,NA,0.031041861,0.001337,0.022058837,NA,NA,NA,-2.86,-2.86,-2.14,166,529.5172098,2.02E-07,3.20E-06,395.5367603,0.000173755,0.007100503,529.5172098,395.5367603,3.588205128,1.970725049,3.114048,0.633716,1.792202612,0.364717394,3.78499,0.7710831,2.884975,0.5928966,4829.517297,983.8755635
AnRe.4,High,4,12.64003,104.13542,Floodplain,1.299849,-20.100233,-18.800384,2010,Central,1,Surface,0.1,3.5,0.35,2015-10-04 00:00:00,6.876,NA,NA,NA,1.976,1.976,0,NA,-39.703,28.38,-0.185364095,301.53,0.006,6.17,0.6,113.9,Sulfate reduction,9.9,9.7,0.75,-0.153064167,NA,56879.2,5687.92,937.5368049,142.42,6386.937263,NA,0.031041861,0.001337,0.022058837,NA,NA,NA,-3.43,-3.43,-2.57,166,529.5172098,1.90E-07,3.02E-06,395.5367603,0.000176564,0.007224104,529.5172098,395.5367603,3.588205128,1.970725049,3.114048,0.633716,1.687555452,0.343421454,3.78499,0.7710831,2.884975,0.5928966,4913.586617,1001.002275
AnRe.4,High,4,12.64003,104.13542,Floodplain,1.299849,-20.100233,-18.800384,2010,Central,2,NA,0.5,3.5,0.35,2015-10-04 00:00:00,-20.48,-20.742,0.393671606,1.124,NA,NA,NA,1.148131204,-38.211,28.26,-0.185364095,301.41,0.006,6.16,0.6,111.8,Sulfate reduction,9.3,6.5,0.51,-0.153064167,NA,52504.09,5250.409,937.5368049,181.01,6386.937263,NA,0.031137452,0.00134,0.02213106,NA,NA,NA,NA,NA,NA,166,530.6576357,2.43E-07,3.85E-06,398.1729104,0.000163484,0.006646803,529.5172098,395.5367603,3.588205128,1.970725049,3.114048,0.633716,2.155492866,0.438647804,3.78499,0.7710831,2.884975,0.5928966,4520.926248,921.0089925
AnRe.4,High,4,12.64003,104.13542,Floodplain,1.299849,-20.100233,-18.800384,2010,Central,2,NA,0.5,3.5,0.35,2015-10-04 00:00:00,-21.516,NA,NA,NA,NA,NA,NA,NA,-38.279,28.26,-0.185364095,301.41,0.006,6.16,0.6,111.8,Sulfate reduction,9.3,6.5,0.51,-0.153064167,NA,54466.55,5446.655,937.5368049,195.43,6386.937263,NA,0.031137452,0.00134,0.02213106,NA,NA,NA,NA,NA,NA,166,530.6576357,2.62E-07,4.16E-06,398.1729104,0.000169595,0.00691573,529.5172098,395.5367603,3.588205128,1.970725049,3.114048,0.633716,2.328933004,0.473943275,3.78499,0.7710831,2.884975,0.5928966,4703.841481,958.2727224
AnRe.4,High,4,12.64003,104.13542,Floodplain,1.299849,-20.100233,-18.800384,2010,Central,2,NA,0.5,3.5,0.35,2015-10-04 00:00:00,-20.23,NA,NA,NA,NA,NA,NA,NA,-39.191,28.26,-0.185364095,301.41,0.006,6.16,0.6,111.8,Sulfate reduction,9.3,6.5,0.51,-0.153064167,NA,56359.97,5635.997,937.5368049,168.24,6386.937263,NA,0.031137452,0.00134,0.02213106,NA,NA,NA,NA,NA,NA,166,530.6576357,2.25E-07,3.58E-06,398.1729104,0.000175491,0.007175197,529.5172098,395.5367603,3.588205128,1.970725049,3.114048,0.633716,2.001898514,0.407390997,3.78499,0.7710831,2.884975,0.5928966,4880.321695,994.2255017
AnRe.4,High,4,12.64003,104.13542,Floodplain,1.299849,-20.100233,-18.800384,2010,Central,3,NA,1,3.5,0.35,2015-10-04 00:00:00,-43.191,-43.22833333,0.142104813,0.301,NA,NA,NA,0.314686716,-41.89,28.12,-0.185364095,301.27,0.006,6.08,0.6,-107.5,Sulfate reduction,7.1,3.8,0.3,-0.153064167,NA,66698.98,6669.898,937.5368049,2598.15,6386.937263,NA,0.031249583,0.001343,0.022215786,NA,NA,NA,NA,NA,NA,166,532.0032866,3.49E-06,5.59E-05,401.246614,0.000208432,0.008622954,529.5172098,395.5367603,3.588205128,1.970725049,3.114048,0.633716,31.29815963,6.369248171,3.78499,0.7710831,2.884975,0.5928966,5865.036136,1194.832812
AnRe.4,High,4,12.64003,104.13542,Floodplain,1.299849,-20.100233,-18.800384,2010,Central,3,NA,1,3.5,0.35,2015-10-04 00:00:00,-43.491,NA,NA,NA,NA,NA,NA,NA,-42.161,28.12,-0.185364095,301.27,0.006,6.08,0.6,-107.5,Sulfate reduction,7.1,3.8,0.3,-0.153064167,NA,68185.77,6818.577,937.5368049,2878.03,6386.937263,NA,0.031249583,0.001343,0.022215786,NA,NA,NA,NA,NA,NA,166,532.0032866,3.87E-06,6.20E-05,401.246614,0.000213078,0.008827431,529.5172098,395.5367603,3.588205128,1.970725049,3.114048,0.633716,34.67202252,7.055837105,3.78499,0.7710831,2.884975,0.5928966,6004.114588,1223.166056
AnRe.4,High,4,12.64003,104.13542,Floodplain,1.299849,-20.100233,-18.800384,2010,Central,3,NA,1,3.5,0.35,2015-10-04 00:00:00,-43.003,NA,NA,NA,NA,NA,NA,NA,-41.177,28.12,-0.185364095,301.27,0.006,6.08,0.6,-107.5,Sulfate reduction,7.1,3.8,0.3,-0.153064167,NA,64111.64,6411.164,937.5368049,2574.42,6386.937263,NA,0.031249583,0.001343,0.022215786,NA,NA,NA,NA,NA,NA,166,532.0032866,3.46E-06,5.54E-05,401.246614,0.000200346,0.008267119,529.5172098,395.5367603,3.588205128,1.970725049,3.114048,0.633716,31.01210216,6.31103481,3.78499,0.7710831,2.884975,0.5928966,5623.009191,1145.526767
AnRe.4,High,4,12.64003,104.13542,Floodplain,1.299849,-20.100233,-18.800384,2010,Central,4,NA,2,3.5,0.35,2015-10-04 00:00:00,-49.296,-49.25,0.049541229,0.065,NA,NA,NA,0.068682619,-51.194,27.91,-0.185364095,301.06,0.006,6.07,0.6,-168.5,Methanogenesis,6.2,3.3,0.26,-0.153064167,NA,72000.4,7200.04,937.5368049,8908.49,6386.937263,NA,0.031419019,0.001347,0.022343824,NA,NA,NA,NA,NA,NA,166,534.0535337,1.20E-05,0.000192437,405.8549525,0.000226218,0.009402762,529.5172098,395.5367603,3.588205128,1.970725049,3.114048,0.633716,107.687051,21.91456498,3.78499,0.7710831,2.884975,0.5928966,6395.434839,1302.886328
AnRe.4,High,4,12.64003,104.13542,Floodplain,1.299849,-20.100233,-18.800384,2010,Central,4,NA,2,3.5,0.35,2015-10-04 00:00:00,-49.303,NA,NA,NA,NA,NA,NA,NA,-51.629,27.91,-0.185364095,301.06,0.006,6.07,0.6,-168.5,Methanogenesis,6.2,3.3,0.26,-0.153064167,NA,70876.25,7087.625,937.5368049,8525.31,6386.937263,NA,0.031419019,0.001347,0.022343824,NA,NA,NA,NA,NA,NA,166,534.0535337,1.15E-05,0.000184158,405.8549525,0.000222686,0.00924732,529.5172098,395.5367603,3.588205128,1.970725049,3.114048,0.633716,103.0541825,20.97176546,3.78499,0.7710831,2.884975,0.5928966,6289.708577,1281.347636
AnRe.4,High,4,12.64003,104.13542,Floodplain,1.299849,-20.100233,-18.800384,2010,Central,4,NA,2,3.5,0.35,2015-10-04 00:00:00,-49.151,NA,NA,NA,NA,NA,NA,NA,-50.003,27.91,-0.185364095,301.06,0.006,6.07,0.6,-168.5,Methanogenesis,6.2,3.3,0.26,-0.153064167,NA,74547.65,7454.765,937.5368049,8300.25,6386.937263,NA,0.031419019,0.001347,0.022343824,NA,NA,NA,NA,NA,NA,166,534.0535337,1.12E-05,0.000179295,405.8549525,0.000234221,0.009754984,529.5172098,395.5367603,3.588205128,1.970725049,3.114048,0.633716,100.3330765,20.41801407,3.78499,0.7710831,2.884975,0.5928966,6635.003597,1351.691588
AnRe.4,High,4,12.64003,104.13542,Floodplain,1.299849,-20.100233,-18.800384,2010,Central,5,Bottom,3,3.5,0.35,2015-10-04 00:00:00,-50.613,-50.556,0.038370996,NA,NA,NA,NA,NA,-58.843,27.85,-0.185364095,301,0.007,6.09,0.6,-185.2,Methanogenesis,7.3,3.1,0.24,-0.153064167,NA,81285.33,8128.533,937.5368049,18035.13,6386.937263,NA,0.031467704,0.001349,0.022380618,NA,NA,NA,-5.05,-5.05,-3.78,166,534.6465463,2.43E-05,0.000390204,407.1714064,0.000255786,0.010703196,529.5172098,395.5367603,3.588205128,1.970725049,3.114048,0.633716,218.3571571,44.43618858,3.78499,0.7710831,2.884975,0.5928966,7279.945233,1483.079939
AnRe.4,High,4,12.64003,104.13542,Floodplain,1.299849,-20.100233,-18.800384,2010,Central,5,Bottom,3,3.5,0.35,2015-10-04 00:00:00,-50.572,NA,NA,NA,NA,NA,NA,NA,-55.746,27.85,-0.185364095,301,0.007,6.09,0.6,-185.2,Methanogenesis,7.3,3.1,0.24,-0.153064167,NA,84452.52,8445.252,937.5368049,19758.69,6386.937263,NA,0.031467704,0.001349,0.022380618,NA,NA,NA,-6.61,-6.61,-4.95,166,534.6465463,2.67E-05,0.000427499,407.1714064,0.000265753,0.011141818,529.5172098,395.5367603,3.588205128,1.970725049,3.114048,0.633716,239.2269389,48.68323764,3.78499,0.7710831,2.884975,0.5928966,7578.280891,1543.857268
AnRe.4,High,4,12.64003,104.13542,Floodplain,1.299849,-20.100233,-18.800384,2010,Central,5,Bottom,3,3.5,0.35,2015-10-04 00:00:00,-50.483,NA,NA,NA,NA,NA,NA,NA,-57.704,27.85,-0.185364095,301,0.007,6.09,0.6,-185.2,Methanogenesis,7.3,3.1,0.24,-0.153064167,NA,76543.2,7654.32,937.5368049,17243.9,6386.937263,NA,0.031467704,0.001349,0.022380618,NA,NA,NA,-5.97,-5.97,-4.47,166,534.6465463,2.33E-05,0.000373084,407.1714064,0.000240864,0.010046462,529.5172098,395.5367603,3.588205128,1.970725049,3.114048,0.633716,208.7765232,42.48650732,3.78499,0.7710831,2.884975,0.5928966,6833.257011,1392.080032
AnRe.4,High,4,12.64003,104.13542,Floodplain,1.299849,-20.100233,-18.800384,2010,Central,6,Sediment,3.5,3.5,0.35,2015-10-04 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,6.18,4.63,166,NA,NA,NA,NA,NA,NA,529.5172098,395.5367603,3.588205128,1.970725049,3.114048,0.633716,NA,NA,3.78499,0.7710831,2.884975,0.5928966,NA,NA
AnRe.4,High,4,12.64003,104.13542,Floodplain,1.299849,-20.100233,-18.800384,2010,Central,6,Sediment,3.5,3.5,0.35,2015-10-04 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,7.17,5.37,166,NA,NA,NA,NA,NA,NA,529.5172098,395.5367603,3.588205128,1.970725049,3.114048,0.633716,NA,NA,3.78499,0.7710831,2.884975,0.5928966,NA,NA
AnRe.4,High,4,12.64003,104.13542,Floodplain,1.299849,-20.100233,-18.800384,2010,Central,6,Sediment,3.5,3.5,0.35,2015-10-04 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,6.52,4.88,166,NA,NA,NA,NA,NA,NA,529.5172098,395.5367603,3.588205128,1.970725049,3.114048,0.633716,NA,NA,3.78499,0.7710831,2.884975,0.5928966,NA,NA
AnRe.5,High,5,12.63007,104.12852,Floodplain,1.299849,-20.100233,-18.800384,3290,Central,1,Surface,0.1,1.5,0.35,2015-10-04 00:00:00,-10.785,-26.80366667,17.54570966,-0.161,1.1,1.261,-0.161,-0.165434244,-30.338,29.14,-0.942263759,302.29,0.006,6.28,1.4,165,Iron reduction,8.1,14.5,1.11,-0.500726895,NA,52762.85,5276.285,1267.216127,566.61,7000.047525,NA,0.030447447,0.001321,0.021609857,NA,NA,NA,-4.56,-4.56,-3.41,98,522.5498167,7.48E-07,1.20E-05,378.7797943,0.000160649,0.006534184,522.5498167,378.7797943,3.588205128,1.970725049,3.157654,0.6463616,6.790847606,1.390064625,3.895551,0.7912997,2.867578,0.5744949,4574.146941,929.1422708
AnRe.5,High,5,12.63007,104.12852,Floodplain,1.299849,-20.100233,-18.800384,3290,Central,1,Surface,0.1,1.5,0.35,2015-10-04 00:00:00,-61.852,NA,NA,NA,1.1,1.261,-0.161,NA,-11.748,29.14,-0.942263759,302.29,0.006,6.28,1.4,165,Iron reduction,8.1,14.5,1.11,-0.500726895,NA,51237.46,5123.746,1267.216127,605.88,7000.047525,NA,0.030447447,0.001321,0.021609857,NA,NA,NA,-11.8,-11.8,-8.84,98,522.5498167,8.00E-07,1.28E-05,378.7797943,0.000156005,0.006329783,522.5498167,378.7797943,3.588205128,1.970725049,3.157654,0.6463616,7.263000339,1.486712768,3.895551,0.7912997,2.867578,0.5744949,4431.059365,900.0770228
AnRe.5,High,5,12.63007,104.12852,Floodplain,1.299849,-20.100233,-18.800384,3290,Central,1,Surface,0.1,1.5,0.35,2015-10-04 00:00:00,-7.774,NA,NA,NA,1.1,1.261,-0.161,NA,-41.959,29.14,-0.942263759,302.29,0.006,6.28,1.4,165,Iron reduction,8.1,14.5,1.11,-0.500726895,NA,51582.61,5158.261,1267.216127,510.85,7000.047525,NA,0.030447447,0.001321,0.021609857,NA,NA,NA,-10.4,-10.4,-7.79,98,522.5498167,6.75E-07,1.08E-05,378.7797943,0.000157056,0.006376032,522.5498167,378.7797943,3.588205128,1.970725049,3.157654,0.6463616,6.120431603,1.252832629,3.895551,0.7912997,2.867578,0.5744949,4463.435791,906.6536165
